id_anuncio,url,titulo,precio,superficie_m2,habitaciones,zona_scraping
2cf492dc15e9,https://www.pisos.com/comprar/piso-las_aguilas28044-60078502162_100500/,Piso en Águilas,180600.0,86.0,2.0,Latina
13c238c729d0,https://www.pisos.com/comprar/piso-puerta_del_angel-60024802168_109300/,Piso en Puerta del Ángel,228000.0,71.0,3.0,Latina
bb4f10876d9b,https://www.pisos.com/comprar/piso-puerta_del_angel-62578711648_103800/,Piso en Madrid,306900.0,95.0,1.0,Latina
24af582a53e5,https://www.pisos.com/comprar/piso-las_aguilas28044-61760736576_100200/,Piso en Las Águilas,280000.0,82.0,,Latina
e15c5c5b3121,https://www.pisos.com/comprar/piso-latina_aluche28024-60856928289_109800/,"Piso en calle de Tembleque, 84",340000.0,80.0,3.0,Latina
01b911be5597,https://www.pisos.com/comprar/piso-latina_campamento28024-62590578906_109800/,"Piso en calle de Prado Alegre, 6",245000.0,65.0,3.0,Latina
ece68f61775b,https://www.pisos.com/comprar/piso-latina_aluche28024-62557764419_109800/,"Piso en calle de Maqueda, 10",485000.0,104.0,4.0,Latina
0d0894a081c4,https://www.pisos.com/comprar/piso-las_aguilas28044-61706780192_109800/,"Piso en calle de Navalmoral de la Mata, 22",294400.0,70.0,3.0,Latina
e6629c3fb84d,https://www.pisos.com/comprar/piso-latina_aluche28024-61717514553_109800/,"Piso en Avenida del Padre Piquer, 16",389000.0,81.0,3.0,Latina
ee3fb8029fdf,https://www.pisos.com/comprar/piso-las_aguilas28044-59251726208_109800/,"Piso en calle de Navalmoral de la Mata, 62",279900.0,67.0,2.0,Latina
a49a598d184b,https://www.pisos.com/comprar/piso-puerta_del_angel-59194630553_109800/,"Piso en calle del Cerro Bermejo, 1",320000.0,70.0,4.0,Latina
f3854a2651bf,https://www.pisos.com/comprar/piso-puerta_del_angel-58372384338_109800/,"Piso en calle de Doña Berenguela, 31",,90.0,3.0,Latina
c55b1bc16a3f,https://www.pisos.com/comprar/piso-latina_aluche28047-61683590980_109800/,"Piso en calle de Camarena, 163",394000.0,86.0,3.0,Latina
920f798bc4f5,https://www.pisos.com/comprar/piso-villar_muros_de_nalon-62531708016_100500/,"Piso en calle de Galicia, 12",160000.0,89.0,2.0,Latina
b2cd9da50e65,https://www.pisos.com/comprar/apartamento-corralejos28033-60849130721_108500/,Apartamento en Corralejos,329000.0,115.0,2.0,Latina
66ba03b5a311,https://www.pisos.com/comprar/casa_adosada-somosaguas_humera_los_angeles28223-51730216616_101800/,Casa adosada en Somosaguas-Húmera-Los Ángeles,1545000.0,290.0,4.0,Latina
ff32dddf47c8,https://www.pisos.com/comprar/casa_adosada-somosaguas_humera_los_angeles28223-51720151966_101800/,Casa adosada en Somosaguas-Húmera-Los Ángeles,1430000.0,297.0,4.0,Latina
f18ba24c2b14,https://www.pisos.com/comprar/piso-prado_de_somosaguas-59197844977_109300/,Piso en Prado de Somosaguas,1425000.0,180.0,4.0,Latina
62bd924a26c9,https://www.pisos.com/comprar/casa_adosada-somosaguas_humera_los_angeles28223-60010748038_106500/,Casa adosada en Somosaguas-Húmera-Los Ángeles,980000.0,436.0,5.0,Latina
02d2c4042743,https://www.pisos.com/comprar/piso-prado_de_somosaguas-60898629235_101800/,Piso en calle de Murillo,1070000.0,143.0,4.0,Latina
8961cc2050b0,https://www.pisos.com/comprar/casa_adosada-somosaguas_humera_los_angeles28223-51739276334_101800/,Casa adosada en Somosaguas-Húmera-Los Ángeles,1450000.0,288.0,4.0,Latina
2223ca31d23f,https://www.pisos.com/comprar/casa_adosada-somosaguas_humera_los_angeles28223-51728710965_101800/,Casa adosada en Somosaguas-Húmera-Los Ángeles,1485000.0,297.0,4.0,Latina
0c85ea4a9ec6,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-59247778888_100200/,Piso en Buenavista,280000.0,96.0,3.0,Latina
af955f6ee343,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-61711160719_100200/,Piso en Buenavista,245000.0,67.0,2.0,Latina
075c9371b9db,https://www.pisos.com/comprar/atico-carabanchel_buenavista28044-6180025321_109700/,"Ático en calle Alfredo Aleix 26 y C/ Piña,  17",349900.0,92.0,1.0,Latina
8bd5a39b7bf2,https://www.pisos.com/comprar/atico-carabanchel_buenavista28044-6245375822_109700/,"Ático en calle Alfredo Aleix 26 y C/ Piña,  17",349900.0,97.0,1.0,Latina
b1c2a912599e,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-61669030230_100200/,Piso en Vista Alegre,290000.0,90.0,3.0,Latina
494649ce5c81,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-61716238373_100200/,Piso en Buenavista,199000.0,65.0,3.0,Latina
97fe5c7e603d,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-61764207955_100200/,Piso en Vista Alegre,330000.0,104.0,3.0,Latina
bba9f8c670e7,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-60895680567_100200/,Piso en Buenavista,182000.0,61.0,2.0,Latina
c49c681c9147,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-62586307757_100200/,Piso en Buenavista,498500.0,125.0,4.0,Latina
782d42ad9f6d,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-61765611018_100200/,Piso en Vista Alegre,330000.0,102.0,3.0,Latina
b5d0a097da60,https://www.pisos.com/comprar/atico-carabanchel_buenavista28044-6246631128_109700/,"Ático en calle Alfredo Aleix 26 y C/ Piña,  17",389900.0,116.0,1.0,Latina
ae189e5b02d5,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-62566769192_100500/,Piso en Buenavista,202000.0,70.0,3.0,Latina
c64f4e9ad592,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-62583699866_108900/,Piso en Carabanchel,269000.0,102.0,3.0,Latina
71d6ddbfa066,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-60009530110_523110/,Piso en calle de Gabriel Gómez,199000.0,53.0,2.0,Latina
0dff666e4d6c,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-62548556345_100200/,Piso en Buenavista,234000.0,50.0,,Latina
d5a72cd96af4,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-60018379722_106500/,Piso en Madrid Capital,549990.0,25.0,4.0,Latina
40608ca8ca0e,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-7527580186_996901/,"Piso en calle de Joaquín Turina, nº 18",199000.0,99.0,3.0,Latina
e2862c151daa,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-58431715123_517902/,"Piso en calle de Jacobinia, 26",500000.0,160.0,5.0,Latina
9ae079d33fc8,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-61757370944_100200/,Piso en Vista Alegre,280000.0,75.0,3.0,Latina
7aa7e915c73b,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-60063775683_100200/,Piso en Buenavista,235000.0,63.0,2.0,Latina
a0c5d3bbe791,https://www.pisos.com/comprar/piso-puerta_bonita28025-60910329692_101800/,Piso en calle de Federico Grases,228500.0,65.0,3.0,Carabanchel
56a43f34ad67,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-61705317588_994867/,Piso en calle del Espinar,242550.0,97.0,3.0,Carabanchel
1a612adf8a23,https://www.pisos.com/comprar/piso-puerta_bonita28025-62501780553_994867/,Piso en Plaza de Barbataín,339250.0,85.0,2.0,Carabanchel
d4914f54e183,https://www.pisos.com/comprar/estudio-carabanchel_buenavista28044-58410598375_105400/,"Estudio en calle de Isabel Patacón, 2",165000.0,45.0,1.0,Carabanchel
9dfed9de0864,https://www.pisos.com/comprar/piso-abrantes28025-61700650822_100200/,Piso en calle del Chimbo,220000.0,80.0,3.0,Carabanchel
7398d79252f5,https://www.pisos.com/comprar/piso-abrantes28019-59171447801_100200/,Piso en Avenida de Oporto,300000.0,77.0,3.0,Carabanchel
d8e345e3b637,https://www.pisos.com/comprar/estudio-carabanchel_buenavista28054-60010894839_104700/,Estudio en calle de la Blanca,200000.0,35.0,,Carabanchel
6759f91b4208,https://www.pisos.com/comprar/piso-puerta_bonita-62547701423_100200/,Piso en Puerta Bonita,239900.0,79.0,2.0,Carabanchel
6e5cdd1c1fa8,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-61741694740_108700/,Piso en San Isidro,295000.0,65.0,3.0,Carabanchel
febd50b6159c,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-62592717124_100200/,Piso en Comillas,485000.0,102.0,3.0,Carabanchel
a9aa4e8864fb,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-62515105245_100200/,Piso en Vista Alegre,250000.0,78.0,3.0,Carabanchel
d946512dbc49,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-62564912691_100200/,Piso en San Isidro,440000.0,85.0,3.0,Carabanchel
71bce4dbde69,https://www.pisos.com/comprar/piso-abrantes28025-61701860459_100200/,Piso en Abrantes,258000.0,67.0,2.0,Carabanchel
f33a9eba121a,https://www.pisos.com/comprar/piso-puerta_bonita28044-60918626627_100200/,Piso en Puerta Bonita,210000.0,60.0,3.0,Carabanchel
c8fb81c377af,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-60876792637_100200/,Piso en Buenavista,213000.0,70.0,2.0,Carabanchel
39b8fdd770c9,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-60907756344_100200/,Piso en Comillas,289000.0,75.0,3.0,Carabanchel
8c507a752cfa,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-58412850462_100200/,Piso en San Isidro,250000.0,60.0,1.0,Carabanchel
5c2e86db3d4c,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-57529737252_100200/,Piso en Vista Alegre,185000.0,53.0,2.0,Carabanchel
ac4db9c63153,https://www.pisos.com/comprar/piso-puerta_bonita28025-57504218904_100200/,Piso en Puerta Bonita,235000.0,61.0,1.0,Carabanchel
458de1fba931,https://www.pisos.com/comprar/piso-puerta_bonita28025-57565654860_100200/,Piso en Puerta Bonita,235000.0,59.0,1.0,Carabanchel
f57b71f7b9d5,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-62599819722_510380/,Piso en calle de Antonio López,329990.0,84.0,2.0,Carabanchel
5dcdeb946d9c,https://www.pisos.com/comprar/piso-opanel28019-62546968533_520820/,Piso en calle del Alcatraz,245890.0,70.0,2.0,Carabanchel
7c702564218b,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-61693126844_520821/,Piso en calle del Espinar,220000.0,63.0,3.0,Carabanchel
6607cd76dde5,https://www.pisos.com/comprar/piso-opanel-61713025983_520820/,Piso en calle de la Vía,295000.0,70.0,2.0,Carabanchel
2e637d28a950,https://www.pisos.com/comprar/piso-opanel28019-61681686877_520820/,Piso en calle del Camino Viejo de Leganés,298880.0,84.0,3.0,Carabanchel
f443533231b9,https://www.pisos.com/comprar/piso-opanel28019-61720276487_104700/,Piso en calle del General Ricardos,270000.0,50.0,2.0,Carabanchel
34c733516760,https://www.pisos.com/comprar/piso-opanel-60846475383_100200/,Piso en Opañel,200000.0,35.0,1.0,Carabanchel
3af9863f93a5,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-60929036096_104700/,Piso en calle de la Batalla de Torrijos,259000.0,80.0,3.0,Carabanchel
ff481bebf5a2,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-60885493899_104700/,Piso en Paseo de Muñoz Grandes,235000.0,67.0,2.0,Carabanchel
f45473a0775f,https://www.pisos.com/comprar/piso-opanel28019-60037982623_520820/,Piso en calle de Castro de Oro,240000.0,65.0,3.0,Carabanchel
3ab87f29797e,https://www.pisos.com/comprar/piso-puerta_bonita28025-60076031414_100200/,Piso en calle de Clara Campoamor,220000.0,71.0,3.0,Carabanchel
6c68661d30d9,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-60013448503_104700/,Piso en Paseo de Muñoz Grandes,250000.0,65.0,3.0,Carabanchel
e027086fcead,https://www.pisos.com/comprar/piso-puerta_bonita28025-59188799845_100200/,Piso en Plaza de Méndez Parada,210000.0,61.0,2.0,Carabanchel
25996377f0fa,https://www.pisos.com/comprar/piso-opanel28019-58394837998_520820/,Piso en Pasaje del Valle de Oro,263000.0,66.0,2.0,Carabanchel
a1f580cea66e,https://www.pisos.com/comprar/piso-opanel28019-57596090632_100500/,Piso en calle del General Ricardos,280000.0,75.0,3.0,Carabanchel
242ae06899ce,https://www.pisos.com/comprar/piso-puerta_bonita-61711176240_100200/,Piso en Puerta Bonita,259000.0,61.0,3.0,Carabanchel
13d4a7ef55f5,https://www.pisos.com/comprar/piso-abrantes28025-61713869500_102100/,Piso en Abrantes,365000.0,84.0,3.0,Carabanchel
3d96fe96d99d,https://www.pisos.com/comprar/duplex-pau_de_carabanchel28054-60851778787_104700/,"Dúplex en Madrid, Zona de - Carabanchel, Distrito - Pau de Carabanchel",510000.0,120.0,2.0,Carabanchel
92f5eb9eade1,https://www.pisos.com/comprar/piso-carabanchel_san_isidro-62564738154_100200/,Piso en San Isidro,189000.0,35.0,2.0,Carabanchel
3a6f65f49636,https://www.pisos.com/comprar/piso-opanel28019-61696899565_100200/,Piso en Opañel,356500.0,95.0,3.0,Carabanchel
05b9d887ea4e,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-61687781263_100200/,Piso en Buenavista,221500.0,61.0,3.0,Carabanchel
8468d254fb8d,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-60881833616_100200/,Piso en San Isidro,565000.0,130.0,3.0,Carabanchel
21918a1912f5,https://www.pisos.com/comprar/piso-abrantes28025-60929321361_531965/,Piso en Abrantes,241000.0,71.0,3.0,Carabanchel
ec1150def998,https://www.pisos.com/comprar/piso-abrantes28025-60893449166_100200/,Piso en Abrantes,190000.0,70.0,3.0,Carabanchel
7be5dcf7367e,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-60868154089_100200/,Piso en Vista Alegre,228000.0,63.0,2.0,Carabanchel
e7d48616e572,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-60854110742_100200/,Piso en San Isidro,198000.0,75.0,3.0,Carabanchel
1149c18001af,https://www.pisos.com/comprar/piso-puerta_bonita28025-60080334010_100200/,Piso en Puerta Bonita,240000.0,65.0,3.0,Carabanchel
639fd7d9656c,https://www.pisos.com/comprar/piso-opanel28019-58392816018_100200/,Piso en Opañel,136000.0,75.0,,Carabanchel
3973e513ea02,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-58335294293_100200/,Piso en San Isidro,290000.0,95.0,3.0,Carabanchel
14c5d19cd17a,https://www.pisos.com/comprar/piso-puerta_bonita-57511434329_106500/,Piso en Puerta Bonita,367200.0,62.0,2.0,Carabanchel
23d4f23423f9,https://www.pisos.com/comprar/piso-madrid_capital_carabanchel-55845415220_106700/,Piso en Puerta Bonita,295000.0,77.0,3.0,Carabanchel
db1930b21db8,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-42590272502_100200/,Piso en San Isidro,210900.0,61.0,1.0,Carabanchel
909830bdd09d,https://www.pisos.com/comprar/atico-puerta_bonita28044-58346010085_109700/,"Ático en calle de Durazno, 9",436900.0,83.0,2.0,Carabanchel
9d8428505c97,https://www.pisos.com/comprar/piso-pau_de_carabanchel28054-61668388608_100500/,"Piso en calle de la Lonja de la Seda, 27",373000.0,103.0,2.0,Carabanchel
2257fd688136,https://www.pisos.com/comprar/piso-pau_de_carabanchel28054-61715687999_100500/,"Piso en calle de la Mezquita de Córdoba, 2",272000.0,76.0,1.0,Carabanchel
a7e9b70d16d7,https://www.pisos.com/comprar/piso-puerta_bonita28025-60837569480_100500/,Piso en calle del Blasón,510000.0,101.0,3.0,Carabanchel
ca03ee182f32,https://www.pisos.com/comprar/piso-pau_de_carabanchel28054-60079894596_100500/,"Piso en Avenida del Euro, 27",255000.0,50.0,1.0,Carabanchel
0fd36de4d616,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-61678525199_100200/,Piso en San Isidro,219000.0,45.0,1.0,Carabanchel
955d9834c9cc,https://www.pisos.com/comprar/piso-opanel28019-58340185021_109300/,Piso en calle del Radio,336000.0,84.0,3.0,Carabanchel
5fc39a22abcd,https://www.pisos.com/comprar/piso-abrantes28041-60905300894_102100/,Piso en Orcasitas,379000.0,134.0,3.0,Carabanchel
aacda50787e2,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-59240372876_105100/,Piso en San Isidro,139000.0,25.0,1.0,Carabanchel
a4c7976a41e1,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-62502864866_100200/,Piso en San Isidro,345000.0,73.0,3.0,Carabanchel
d9bcdd43071a,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-62590047186_106400/,Piso en Vista Alegre,242550.0,89.0,3.0,Carabanchel
f693635e76db,https://www.pisos.com/comprar/piso-carabanchel_buenavista-61720881365_106400/,Piso en Buenavista,177500.0,64.0,3.0,Carabanchel
13a702242f44,https://www.pisos.com/comprar/piso-puerta_bonita28025-60032226797_100200/,Piso en Puerta Bonita,489000.0,112.0,3.0,Carabanchel
6d4862b3eaaf,https://www.pisos.com/comprar/atico-puerta_bonita-57513936238_106500/,Ático en Puerta Bonita,398385.0,73.0,1.0,Carabanchel
fdb38ea8d86a,https://www.pisos.com/comprar/atico-puerta_bonita28044-38404310160_109700/,"Ático en calle de Durazno, 9",428500.0,79.0,2.0,Carabanchel
7e14ce88bc3e,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-61695370990_106400/,Piso en San Isidro,214550.0,81.0,4.0,Carabanchel
5c87b6532f9d,https://www.pisos.com/comprar/piso-abrantes28025-53368586177_528352/,Piso en Avenida de Abrantes,248000.0,110.0,3.0,Carabanchel
fdd556da777a,https://www.pisos.com/comprar/piso-abrantes28025-59222022342_991741/,Piso en Avenida de Abrantes,248000.0,110.0,3.0,Carabanchel
51eca6555bde,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-61673118944_105900/,Piso en calle de Gómez de Arteche,177500.0,64.0,3.0,Carabanchel
aa98cc4e43a4,https://www.pisos.com/comprar/piso-puerta_bonita28025-61705999718_107000/,Piso en calle de Witerico,237000.0,75.0,2.0,Carabanchel
441009f0e6f4,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28047-59189567850_105900/,Piso en calle del Espinar,242550.0,97.0,3.0,Carabanchel
5467dcb3fa50,https://www.pisos.com/comprar/piso-abrantes28025-62548648150_100500/,Piso en calle del Camino Viejo de Leganés,389000.0,100.0,4.0,Carabanchel
d72771a03121,https://www.pisos.com/comprar/piso-puerta_bonita28025-15007500584_100500/,Piso en calle del Amanecer,215000.0,62.0,1.0,Carabanchel
4cefe1038099,https://www.pisos.com/comprar/piso-opanel28019-62514899004_100500/,Piso en calle del Radio,269000.0,87.0,3.0,Carabanchel
517897ef5012,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-62563815318_100500/,Piso en calle del General Ricardos,220000.0,50.0,2.0,Carabanchel
f0bdf2aa655a,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-62531072465_108900/,Piso en calle del Marqués de Jura Real,320000.0,72.0,3.0,Carabanchel
8123262d5691,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-62545519662_100500/,Piso en Buenavista,245000.0,56.0,2.0,Carabanchel
6434b901e09d,https://www.pisos.com/comprar/piso-puerta_bonita-62554829113_102200/,Piso en calle de Albares de la Ribera,179000.0,55.0,3.0,Carabanchel
08f688409254,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-62595198225_100500/,Piso en San Isidro,270000.0,54.0,3.0,Carabanchel
bd1ce1aaee99,https://www.pisos.com/comprar/piso-abrantes28025-62540317034_100500/,Piso en calle de Cazalegas,520000.0,115.0,3.0,Carabanchel
ce2ecb7e59c3,https://www.pisos.com/comprar/piso-carabanchel_comillas-62585841521_108500/,Piso en Comillas,260000.0,65.0,3.0,Carabanchel
fe8ee63a85e9,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-61706582412_100500/,Piso en Avenida del Manzanares,400000.0,78.0,3.0,Carabanchel
57528dd9afab,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-61761878635_109200/,"Piso en calle >Av del Manzanares, nº >",850000.0,160.0,4.0,Carabanchel
3472bf1aec66,https://www.pisos.com/comprar/casa_adosada-puerta_bonita28025-61763190833_100500/,Casa adosada en calle de María Odiaga,730000.0,201.0,5.0,Carabanchel
0937c4103b00,https://www.pisos.com/comprar/piso-abrantes-61701019391_106500/,"Piso en calle de Antonio Romero, 9",240000.0,46.0,,Carabanchel
599bab4fe34b,https://www.pisos.com/comprar/piso-abrantes28025-61730546218_100500/,Piso en Abrantes,260000.0,113.0,3.0,Carabanchel
6d4702548af0,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-61714402022_100500/,Piso en San Isidro,198000.0,52.0,2.0,Carabanchel
a7b657fb1235,https://www.pisos.com/comprar/piso-carabanchel_buenavista28054-60888802386_100500/,Piso en calle de Forsitia,390000.0,110.0,3.0,Carabanchel
f5a6053b061c,https://www.pisos.com/comprar/piso-puerta_bonita28025-60041393972_100500/,Piso en Puerta Bonita,249000.0,67.0,3.0,Carabanchel
4e007f3b5af7,https://www.pisos.com/comprar/piso-opanel28019-59242970305_108900/,Piso en calle de Agustín Rodríguez Bonat,265000.0,62.0,2.0,Carabanchel
8650219b2c15,https://www.pisos.com/comprar/piso-abrantes28025-59171791425_100500/,Piso en Plaza de la Rendición de Breda,267000.0,70.0,3.0,Carabanchel
981b591e9b4d,https://www.pisos.com/comprar/piso-opanel28019-59168702890_100500/,Piso en calle de la Vía,340000.0,80.0,3.0,Carabanchel
c98d9ab1e1c2,https://www.pisos.com/comprar/piso-puerta_bonita28025-59265326013_100500/,Piso en calle de Julio Antonio,190000.0,54.0,2.0,Carabanchel
4f4f2f481cd7,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28025-59205047681_104700/,Piso en calle de la Oca,355000.0,105.0,2.0,Carabanchel
b84b3cb2d35c,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-58344765271_100500/,Piso en calle de Jabirú,395000.0,90.0,3.0,Carabanchel
af7b7a1d91b6,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-58339978672_100500/,Piso en San Isidro,195000.0,52.0,2.0,Carabanchel
b7d7ee1e596f,https://www.pisos.com/comprar/piso-madrid_capital_carabanchel-58409455204_106700/,Piso en Opañel,220000.0,54.0,2.0,Carabanchel
0b7a92b75dda,https://www.pisos.com/comprar/piso-puerta_bonita28025-57587527089_528057/,"Piso en calle de Belzunegui, 18",209000.0,75.0,3.0,Carabanchel
85537cf40352,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-57541282387_108900/,"Piso en calle de Santa Saturnina, 10",288000.0,72.0,1.0,Carabanchel
e9c9095254ed,https://www.pisos.com/comprar/piso-abrantes28025-55888801520_100500/,Piso en Abrantes,225500.0,81.0,3.0,Carabanchel
9419b2641126,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-55879096818_100500/,Piso en Vista Alegre,242000.0,79.0,3.0,Carabanchel
78e17f886850,https://www.pisos.com/comprar/piso-opanel28019-55851615885_100500/,Piso en Opañel,247500.0,72.0,3.0,Carabanchel
cce2fd43ec6b,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-55904228226_100500/,Piso en Vista Alegre,290500.0,87.0,3.0,Carabanchel
959108695dfa,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-55875884355_100500/,Piso en San Isidro,188000.0,45.0,2.0,Carabanchel
51c42966b030,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-55063048630_100500/,Piso en calle de Eugenia de Montijo,194000.0,76.0,3.0,Carabanchel
3468bafba69d,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-55024528326_100500/,Piso en calle del Pinzón,249000.0,65.0,3.0,Carabanchel
c17ae6a24f7d,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-55090620070_100500/,Piso en San Isidro,203500.0,60.0,3.0,Carabanchel
c71f4dba9fb6,https://www.pisos.com/comprar/piso-puerta_bonita28025-55092875330_100500/,Piso en Puerta Bonita,203500.0,52.0,2.0,Carabanchel
c804e38a0c70,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-55017372802_100500/,Piso en Vista Alegre,189000.0,49.0,1.0,Carabanchel
6cd2e6d85270,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-55031670403_100500/,Piso en San Isidro,286000.0,104.0,4.0,Carabanchel
32795db7d87f,https://www.pisos.com/comprar/piso-abrantes28026-62549325715_531561/,Piso en calle de Gregorio Donas,284000.0,60.0,2.0,Carabanchel
8c6fbd1f6e84,https://www.pisos.com/comprar/chalet-carabanchel_san_isidro28019-62536819876_100500/,Chalet en San Isidro,720000.0,150.0,3.0,Carabanchel
73d8bc6e24af,https://www.pisos.com/comprar/atico-carabanchel_san_isidro28019-62544338095_108900/,Ático en calle Azalea,1650000.0,270.0,5.0,Carabanchel
2e4d61c87ba0,https://www.pisos.com/comprar/piso-opanel28019-62555414776_522651/,Piso en calle de la Virgen de Belén,499900.0,93.0,3.0,Carabanchel
63b6afe86d45,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-62510253898_108900/,Piso en calle de Mercedes Rodríguez,245000.0,86.0,3.0,Carabanchel
691ce9be30ea,https://www.pisos.com/comprar/piso-puerta_bonita28025-62564226934_100500/,Piso en calle del Real Betis,314999.0,72.0,2.0,Carabanchel
a3c477da4165,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-62507070966_106700/,Piso en Vista Alegre,586000.0,132.0,4.0,Carabanchel
43b7c3403cb4,https://www.pisos.com/comprar/piso-opanel28019-62543629989_100500/,Piso en calle de Julio Domingo,320000.0,84.0,3.0,Carabanchel
a44b683febba,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-62515857217_101800/,Piso en calle del Halcón,224000.0,66.0,3.0,Carabanchel
b0bb5f0de90a,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-62516187021_101800/,Piso en calle del Pinzón,295000.0,70.0,2.0,Carabanchel
e6398cab364b,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-61675712105_512885/,Piso en calle del General Ricardos,215000.0,63.0,2.0,Carabanchel
c4f791a911dd,https://www.pisos.com/comprar/piso-opanel28019-61669224995_101800/,"Piso en calle del Alcatraz, 13",236800.0,64.0,2.0,Carabanchel
aa93f5f90db3,https://www.pisos.com/comprar/piso-opanel28019-61701401337_108900/,Piso en calle de la Vía,266000.0,66.0,3.0,Carabanchel
23a3e879c5c4,https://www.pisos.com/comprar/piso-opanel28019-61706319275_108900/,Piso en Glorieta del Marqués de Vadillo,499000.0,118.0,3.0,Carabanchel
5e9ade4b1a57,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-61677807270_101800/,Piso en calle de Eduardo Morales,269000.0,68.0,3.0,Carabanchel
567bb8a09170,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-61677605533_100500/,Piso en calle de la Alondra,399000.0,101.0,3.0,Carabanchel
aeb78c71ecf7,https://www.pisos.com/comprar/piso-opanel28019-61698537604_109300/,Piso en calle del Radio,336000.0,84.0,3.0,Carabanchel
75e61d69a953,https://www.pisos.com/comprar/piso-abrantes28025-61739042239_100500/,Piso en calle de Carranque,300000.0,64.0,1.0,Carabanchel
7fd998c4ecbd,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-61718131654_100500/,Piso en calle de Ramón Sáinz,158000.0,33.0,1.0,Carabanchel
f64ee7a1cac4,https://www.pisos.com/comprar/piso-carabanchel_san_isidro28019-60869843086_100500/,Piso en calle de Aceuchal,278000.0,80.0,3.0,Carabanchel
